Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
40,250,100,815,0.36394309997558594,"[[3, 13, 20, 21, 22, 23, 29, 32, 35, 37]]"
40,250,100,875,0.3638577461242676,"[[0, 3, 6, 7, 14, 21, 26, 30, 31, 32, 33, 35, 37]]"
40,250,100,811,0.3569796085357666,"[[1, 7, 9, 10, 13, 14, 15, 25, 27, 28, 30]]"
40,250,100,529,0.3509223461151123,"[[2, 10, 21, 25, 27, 28, 29]]"
40,250,100,629,0.3530592918395996,"[[2, 3, 6, 8, 15, 22, 34, 37]]"
40,250,100,652,0.3558478355407715,"[[1, 2, 13, 17, 24, 25, 27, 31, 38]]"
40,250,100,543,0.3502943515777588,"[[5, 13, 15, 20, 21, 26, 35, 39]]"
40,250,100,967,0.3641817569732666,"[[2, 4, 5, 6, 7, 9, 15, 18, 23, 28, 32, 33, 37]]"
40,250,100,465,0.3476099967956543,"[[0, 7, 12, 17, 19, 20, 21, 30]]"
40,250,100,708,0.3684258460998535,"[[2, 4, 6, 8, 13, 15, 21, 22, 23, 28, 30]]"
